id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
112828,Broadview Park,1436,FL,Florida,233,US,United States,26.09953,-80.20866,Q922815
112844,Bronson,1436,FL,Florida,233,US,United States,29.44774,-82.64233,Q2036740
112880,Brookridge,1436,FL,Florida,233,US,United States,28.5511,-82.49204,Q2423539
112890,Brooksville,1436,FL,Florida,233,US,United States,28.55554,-82.38991,Q587435
112904,Broward County,1436,FL,Florida,233,US,United States,26.15186,-80.45589,Q494624
112905,Broward Estates,1436,FL,Florida,233,US,United States,26.12564,-80.19338,Q991019
112928,Brownsville,1436,FL,Florida,233,US,United States,25.82176,-80.24116,Q2084300
112982,Buckhead Ridge,1436,FL,Florida,233,US,United States,27.13033,-80.89367,Q2494960
112984,Buckingham,1436,FL,Florida,233,US,United States,26.67507,-81.73203,Q2378863
113006,Buenaventura Lakes,1436,FL,Florida,233,US,United States,28.33584,-81.35313,Q2586287
113037,Bunche Park,1436,FL,Florida,233,US,United States,25.92065,-80.23699,Q974140
113045,Bunnell,1436,FL,Florida,233,US,United States,29.46609,-81.25784,Q1003699
113092,Burnt Store Marina,1436,FL,Florida,233,US,United States,26.76507,-82.05092,Q2489974
113101,Bushnell,1436,FL,Florida,233,US,United States,28.66499,-82.11286,Q2153058
113113,Butler Beach,1436,FL,Florida,233,US,United States,29.7983,-81.26701,Q2304580
113202,Calhoun County,1436,FL,Florida,233,US,United States,30.40603,-85.19721,Q174913
113222,Callahan,1436,FL,Florida,233,US,United States,30.56218,-81.83066,Q550296
113224,Callaway,1436,FL,Florida,233,US,United States,30.15298,-85.56993,Q994981
113296,Campbell,1436,FL,Florida,233,US,United States,28.2589,-81.45646,Q1973676
113352,Cantonment,1436,FL,Florida,233,US,United States,30.60853,-87.33998,Q753242
113363,Cape Canaveral,1436,FL,Florida,233,US,United States,28.40584,-80.60477,Q966657
113366,Cape Coral,1436,FL,Florida,233,US,United States,26.56285,-81.94953,Q462789
113433,Carol City,1436,FL,Florida,233,US,United States,25.94065,-80.2456,Q1012122
113441,Carrabelle,1436,FL,Florida,233,US,United States,29.85326,-84.66435,Q2157194
113472,Carrollwood,1436,FL,Florida,233,US,United States,28.05002,-82.49287,Q2010308
113473,Carrollwood Village,1436,FL,Florida,233,US,United States,28.06752,-82.52093,Q5046672
113503,Carver Ranches,1436,FL,Florida,233,US,United States,25.98842,-80.19227,Q992550
113535,Casselberry,1436,FL,Florida,233,US,United States,28.67778,-81.32785,Q1823331
113610,Cedar Grove,1436,FL,Florida,233,US,United States,30.17103,-85.6252,Q1052504
113629,Celebration,1436,FL,Florida,233,US,United States,28.32529,-81.53313,Q1001696
113643,Center Hill,1436,FL,Florida,233,US,United States,28.64999,-81.99258,Q2157798
113697,Century,1436,FL,Florida,233,US,United States,30.97324,-87.26386,Q932750
113781,Charlotte County,1436,FL,Florida,233,US,United States,26.89985,-81.95031,Q488499
113785,Charlotte Harbor,1436,FL,Florida,233,US,United States,26.95839,-82.06703,Q628771
113786,Charlotte Park,1436,FL,Florida,233,US,United States,26.91006,-82.05398,Q1067306
113808,Chattahoochee,1436,FL,Florida,233,US,United States,30.70546,-84.84574,Q2154876
113918,Cheval,1436,FL,Florida,233,US,United States,28.14862,-82.51454,Q1851883
113948,Chiefland,1436,FL,Florida,233,US,United States,29.47496,-82.85984,Q2157216
113972,Chipley,1436,FL,Florida,233,US,United States,30.78186,-85.53854,Q2156023
114001,Christmas,1436,FL,Florida,233,US,United States,28.53639,-81.01756,Q29838
114006,Chuluota,1436,FL,Florida,233,US,United States,28.64194,-81.1234,Q2160280
114032,Citra,1436,FL,Florida,233,US,United States,29.41192,-82.10982,Q3678333
114036,Citrus County,1436,FL,Florida,233,US,United States,28.84757,-82.52011,Q488821
114038,Citrus Hills,1436,FL,Florida,233,US,United States,28.88831,-82.4326,Q1093735
114039,Citrus Park,1436,FL,Florida,233,US,United States,28.07835,-82.56982,Q2464107
114041,Citrus Ridge,1436,FL,Florida,233,US,United States,28.33385,-81.64232,Q2375787
114042,Citrus Springs,1436,FL,Florida,233,US,United States,28.99748,-82.47065,Q1093741
114101,Clarcona,1436,FL,Florida,233,US,United States,28.61278,-81.49868,Q5126098
114175,Clay County,1436,FL,Florida,233,US,United States,29.98307,-81.85789,Q488853
114222,Clearwater,1436,FL,Florida,233,US,United States,27.96585,-82.8001,Q244146
114238,Clermont,1436,FL,Florida,233,US,United States,28.54944,-81.77285,Q531446
114241,Cleveland,1436,FL,Florida,233,US,United States,26.96173,-81.98398,Q1100729
114252,Clewiston,1436,FL,Florida,233,US,United States,26.75423,-80.93368,Q986644
114357,Cocoa,1436,FL,Florida,233,US,United States,28.38612,-80.742,Q986168
114358,Cocoa Beach,1436,FL,Florida,233,US,United States,28.32055,-80.60922,Q852653
114359,Cocoa West,1436,FL,Florida,233,US,United States,28.35942,-80.77109,Q1105429
114361,Coconut Creek,1436,FL,Florida,233,US,United States,26.25175,-80.17894,Q988906
114362,Coconut Grove,1436,FL,Florida,233,US,United States,25.7126,-80.25699,Q1018680
114423,Collier County,1436,FL,Florida,233,US,United States,26.09924,-81.38097,Q488531
114478,Columbia County,1436,FL,Florida,233,US,United States,30.22424,-82.62154,Q173867
114515,Combee Settlement,1436,FL,Florida,233,US,United States,28.05835,-81.90536,Q2428972
114565,Connerton,1436,FL,Florida,233,US,United States,28.31441,-82.47539,Q5161783
114582,Conway,1436,FL,Florida,233,US,United States,28.50278,-81.33062,Q2429132
114602,Cooper City,1436,FL,Florida,233,US,United States,26.05731,-80.27172,Q988926
114624,Coral Gables,1436,FL,Florida,233,US,United States,25.72149,-80.26838,Q427559
114626,Coral Springs,1436,FL,Florida,233,US,United States,26.27119,-80.2706,Q505557
114627,Coral Terrace,1436,FL,Florida,233,US,United States,25.74593,-80.3045,Q2464051
114673,Cortez,1436,FL,Florida,233,US,United States,27.46921,-82.68621,Q2346413
114714,Country Club,1436,FL,Florida,233,US,United States,25.94815,-80.317,Q2464084
114724,Country Walk,1436,FL,Florida,233,US,United States,25.63399,-80.43228,Q2464065
114785,Crawfordville,1436,FL,Florida,233,US,United States,30.17604,-84.37518,Q631217
114795,Crescent City,1436,FL,Florida,233,US,United States,29.43025,-81.51063,Q2153840
114807,Crestview,1436,FL,Florida,233,US,United States,30.76213,-86.57051,Q2153124
114838,Crooked Lake Park,1436,FL,Florida,233,US,United States,27.82919,-81.58397,Q2570565
114847,Cross City,1436,FL,Florida,233,US,United States,29.63465,-83.12694,Q1002856
114878,Crystal Lake,1436,FL,Florida,233,US,United States,28.03558,-81.90841,Q2586202
114882,Crystal River,1436,FL,Florida,233,US,United States,28.90248,-82.5926,Q994967
114883,Crystal Springs,1436,FL,Florida,233,US,United States,28.1814,-82.15758,Q2586356
114891,Cudjoe Key,1436,FL,Florida,233,US,United States,24.67153,-81.49842,Q1143140
